"","Time.Date","Acc.X","Acc.Y","Acc.Z"
"29231",292300,-4.485,6.675,5.774
"29232",292310,-4.707,6.447,5.699
"29233",292320,-4.558,6.22,5.172
"29234",292330,-4.11,5.992,4.268
"29235",292340,-3.588,5.613,3.661
"29236",292350,-3.288,5.158,3.88
"29237",292360,-3.361,4.551,4.551
"29238",292370,-3.432,3.868,4.847
"29239",292380,-3.356,3.489,4.619
"29240",292390,-3.358,3.792,4.246
"29241",292400,-3.285,4.171,3.874
"29242",292410,-2.913,4.171,3.646
"29243",292420,-2.316,3.944,2.89
"29244",292430,-1.497,3.64,1.382
"29245",292440,-0.38,3.565,-0.726
"29246",292450,-0.158,3.792,-1.625
"29247",292460,-1.575,4.627,-0.708
"29248",292470,-3.962,6.22,1.57
"29249",292480,-5.977,7.813,5.494
"29250",292490,-8.064,8.723,9.789
"29251",292500,-9.775,8.495,11.301
"29252",292510,-11.487,8.723,10.492
"29253",292520,-11.645,11.075,8.636
"29254",292530,-9.79,12.364,7.431
"29255",292540,-8.45,12.288,6.82
"29256",292550,-8.969,11.833,7.495
"29257",292560,-8.591,10.164,9.504
"29258",292570,-5.976,7.433,9.613
"29259",292580,-3.811,5.537,9.282
"29260",292590,-3.213,4.854,9.572
"29261",292600,-3.288,5.158,9.65
"29262",292610,-4.782,6.599,12.07
"29263",292620,-7.616,8.116,14.652
"29264",292630,-9.328,8.42,12.795
"29265",292640,-9.551,8.344,8.9
"29266",292650,-9.403,8.647,6.503
"29267",292660,-9.256,8.951,5.979
"29268",292670,-8.959,9.254,5.754
"29269",292680,-8.143,9.709,5.376
"29270",292690,-6.876,9.254,4.763
"29271",292700,-6.054,8.268,3.775
"29272",292710,-5.306,7.282,3.237
"29273",292720,-4.262,6.675,3.449
"29274",292730,-3.515,6.144,3.964
"29275",292740,-2.173,5.461,4.098
"29276",292750,-0.533,4.627,3.479
"29277",292760,0.213,4.096,2.645
"29278",292770,0.139,3.944,1.446
"29279",292780,-0.382,4.096,0.477
"29280",292790,-1.052,4.171,0.558
"29281",292800,-1.946,4.399,1.616
"29282",292810,-2.763,4.096,3.044
"29283",292820,-3.506,3.64,3.497
"29284",292830,-3.876,3.109,3.721
"29285",292840,-4.023,2.806,3.87
"29286",292850,-3.949,2.806,3.945
"29287",292860,-3.726,2.73,4.167
"29288",292870,-3.204,2.578,4.611
"29289",292880,-2.98,2.351,4.908
"29290",292890,-2.904,1.971,5.279
"29291",292900,-3.351,1.971,5.807
"29292",292910,-3.725,2.578,6.489
"29293",292920,-4.249,3.489,7.773
"29294",292930,-4.698,4.171,7.557
"29295",292940,-4.775,4.854,5.09
"29296",292950,-5.373,5.309,3.374
"29297",292960,-6.266,5.537,2.859
"29298",292970,-6.344,6.447,1.966
"29299",292980,-4.936,7.964,0.991
"29300",292990,-3.975,9.557,0.095
"29301",293000,-3.831,10.847,1.601
"29302",293010,-3.534,10.923,4.446
"29303",293020,-4.352,10.923,5.277
"29304",293030,-5.994,12.137,4.7
"29305",293040,-7.036,12.212,6.133
"29306",293050,-7.251,10.164,8.818
"29307",293060,-7.989,8.571,11.211
"29308",293070,-10.813,7.433,15.198
"29309",293080,-11.029,5.689,12.041
"29310",293090,-8.649,5.916,7.527
"29311",293100,-6.715,6.22,6.988
"29312",293110,-5.008,7.206,7.88
"29313",293120,-5.831,8.344,10.742
"29314",293130,-8.586,8.799,12.192
"29315",293140,-10.447,9.102,11.31
"29316",293150,-10.521,9.102,10.037
"29317",293160,-9.256,9.026,8.078
"29318",293170,-7.693,8.799,5.815
"29319",293180,-6.502,8.647,3.931
"29320",293190,-5.532,8.116,2.795
"29321",293200,-5.157,7.206,2.936
"29322",293210,-4.856,6.447,2.853
"29323",293220,-4.557,6.068,2.623
"29324",293230,-4.409,6.295,2.923
"29325",293240,-3.891,7.054,3.074
"29326",293250,-3.297,7.357,3.521
"29327",293260,-2.922,6.675,3.513
"29328",293270,-2.324,5.84,2.903
"29329",293280,-1.205,5.158,2.364
"29330",293290,-0.607,4.399,2.354
"29331",293300,-1.199,3.64,2.579
"29332",293310,-1.942,3.337,2.658
"29333",293320,-2.536,3.109,3.036
"29334",293330,-3.131,2.958,3.864
"29335",293340,-4.024,2.958,5.145
"29336",293350,-4.694,3.034,5.976
"29337",293360,-4.471,3.185,5.525
"29338",293370,-3.578,3.109,4.543
"29339",293380,-2.759,2.958,3.711
"29340",293390,-2.461,2.882,3.708
"29341",293400,-2.832,2.503,4.533
"29342",293410,-3.499,1.971,4.76
"29343",293420,-3.647,1.744,3.41
"29344",293430,-4.021,2.275,1.769
"29345",293440,-5.29,3.337,1.412
"29346",293450,-6.56,4.399,1.055
"29347",293460,-6.486,4.627,2.03
"29348",293470,-6.789,5.992,3.466
"29349",293480,-5.157,7.433,3.762
"29350",293490,-3.452,9.102,3.984
"29351",293500,-4.572,9.861,6.396
"29352",293510,-7.178,10.468,6.647
"29353",293520,-7.554,11.378,4.333
"29354",293530,-7.185,12.212,3.137
"29355",293540,-7.41,12.743,4.191
"29356",293550,-8.448,11.757,6.891
"29357",293560,-9.783,10.619,9.742
"29358",293570,-11.637,8.951,13.268
"29359",293580,-9.619,6.675,10.313
"29360",293590,-5.747,5.992,6.979
"29361",293600,-4.928,5.916,7.196
"29362",293610,-5.378,6.751,8.779
"29363",293620,-10.669,8.723,11.759
"29364",293630,-15.959,10.695,14.739
"29365",293640,-10.523,9.557,9.741
"29366",293650,-9.187,10.468,6.439
"29367",293660,-8.072,10.771,4.483
"29368",293670,-7.699,10.392,3.578
"29369",293680,-7.324,9.557,3.12
"29370",293690,-6.723,8.268,3.481
"29371",293700,-6.271,6.675,4.065
"29372",293710,-5.819,5.309,4.577
"29373",293720,-5.444,4.627,5.318
"29374",293730,-4.849,4.702,5.689
"29375",293740,-3.735,5.082,5.232
"29376",293750,-2.544,5.158,4.099
"29377",293760,-1.725,4.854,2.891
"29378",293770,-1.351,4.399,1.911
"29379",293780,-1.424,3.944,1.234
"29380",293790,-1.498,3.944,0.86
"29381",293800,-1.87,4.02,1.238
"29382",293810,-2.391,3.944,2.291
"29383",293820,-2.762,3.792,3.567
"29384",293830,-2.762,3.716,4.69
