"","Time.Date","Acc.X","Acc.Y","Acc.Z"
"25151",251500,-1.294,1.875,-9.707
"25152",251510,-1.369,1.95,-9.928
"25153",251520,-1.294,1.95,-10.153
"25154",251530,-0.995,1.8,-10.233
"25155",251540,-0.472,1.574,-10.019
"25156",251550,-0.099,1.348,-9.804
"25157",251560,0.125,1.273,-9.659
"25158",251570,0.051,1.348,-9.88
"25159",251580,-0.099,1.499,-10.1
"25160",251590,-0.174,1.574,-10.172
"25161",251600,-0.174,1.574,-10.172
"25162",251610,-0.323,1.423,-10.097
"25163",251620,-0.472,1.348,-10.022
"25164",251630,-0.547,1.423,-9.871
"25165",251640,-0.547,1.574,-9.795
"25166",251650,-0.696,1.499,-9.868
"25167",251660,-0.846,1.499,-9.792
"25168",251670,-0.846,1.499,-9.643
"25169",251680,-0.771,1.574,-9.494
"25170",251690,-0.771,1.649,-9.344
"25171",251700,-0.771,1.649,-9.344
"25172",251710,-0.771,1.574,-9.345
"25173",251720,-0.771,1.499,-9.42
"25174",251730,-0.845,1.423,-9.495
"25175",251740,-0.845,1.423,-9.569
"25176",251750,-0.92,1.423,-9.642
"25177",251760,-0.995,1.499,-9.641
"25178",251770,-0.995,1.499,-9.641
"25179",251780,-0.846,1.499,-9.568
"25180",251790,-0.696,1.499,-9.496
"25181",251800,-0.621,1.423,-9.423
"25182",251810,-0.547,1.423,-9.499
"25183",251820,-0.547,1.423,-9.573
"25184",251830,-0.621,1.423,-9.647
"25185",251840,-0.547,1.423,-9.648
"25186",251850,-0.547,1.423,-9.648
"25187",251860,-0.547,1.499,-9.572
"25188",251870,-0.622,1.574,-9.571
"25189",251880,-0.622,1.499,-9.571
"25190",251890,-0.621,1.348,-9.573
"25191",251900,-0.696,1.273,-9.573
"25192",251910,-0.696,1.273,-9.647
"25193",251920,-0.771,1.348,-9.645
"25194",251930,-0.845,1.423,-9.643
"25195",251940,-0.846,1.499,-9.643
"25196",251950,-0.771,1.499,-9.569
"25197",251960,-0.845,1.423,-9.569
"25198",251970,-0.771,1.423,-9.57
"25199",251980,-0.696,1.423,-9.571
"25200",251990,-0.621,1.423,-9.647
"25201",252000,-0.547,1.423,-9.648
"25202",252010,-0.547,1.423,-9.648
"25203",252020,-0.547,1.423,-9.648
"25204",252030,-0.621,1.197,-9.798
