"","Time.Date","Acc.X","Acc.Y","Acc.Z"
"13401",134000,3.451,-5.918,7.27
"13402",134010,3.451,-5.842,7.196
"13403",134020,3.451,-5.842,7.196
"13404",134030,3.451,-5.842,7.196
"13405",134040,3.376,-5.842,7.271
"13406",134050,3.451,-5.842,7.196
"13407",134060,3.451,-5.918,7.195
"13408",134070,3.451,-5.918,7.195
"13409",134080,3.451,-5.918,7.195
"13410",134090,3.526,-5.918,7.195
"13411",134100,3.526,-5.918,7.27
"13412",134110,3.451,-5.918,7.27
"13413",134120,3.451,-5.918,7.27
"13414",134130,3.451,-5.918,7.195
"13415",134140,3.451,-5.918,7.27
"13416",134150,3.377,-5.918,7.271
"13417",134160,3.376,-5.842,7.271
"13418",134170,3.451,-5.918,7.27
"13419",134180,3.451,-5.918,7.195
"13420",134190,3.451,-5.842,7.196
"13421",134200,3.377,-5.918,7.196
"13422",134210,3.377,-5.918,7.196
"13423",134220,3.377,-5.918,7.196
"13424",134230,3.451,-5.918,7.195
"13425",134240,3.451,-5.918,7.27
"13426",134250,3.376,-5.842,7.271
"13427",134260,3.376,-5.842,7.271
"13428",134270,3.376,-5.842,7.271
"13429",134280,3.376,-5.842,7.271
"13430",134290,3.376,-5.842,7.271
"13431",134300,3.451,-5.918,7.195
"13432",134310,3.451,-5.918,7.195
"13433",134320,3.377,-5.918,7.196
"13434",134330,3.377,-5.918,7.271
"13435",134340,3.377,-5.918,7.271
"13436",134350,3.376,-5.842,7.271
"13437",134360,3.451,-5.918,7.195
"13438",134370,3.451,-5.918,7.195
"13439",134380,3.377,-5.918,7.196
"13440",134390,3.451,-5.918,7.195
"13441",134400,3.451,-5.918,7.195
"13442",134410,3.376,-5.842,7.196
"13443",134420,3.376,-5.842,7.271
"13444",134430,3.377,-5.918,7.271
"13445",134440,3.377,-5.918,7.271
"13446",134450,3.376,-5.842,7.196
"13447",134460,3.376,-5.842,7.196
"13448",134470,3.376,-5.842,7.196
"13449",134480,3.451,-5.918,7.195
"13450",134490,3.451,-5.842,7.271
"13451",134500,3.451,-5.842,7.271
"13452",134510,3.451,-5.842,7.346
"13453",134520,3.451,-5.842,7.271
"13454",134530,3.451,-5.842,7.271
"13455",134540,3.451,-5.842,7.271
"13456",134550,3.451,-5.842,7.271
"13457",134560,3.451,-5.842,7.271
"13458",134570,3.451,-5.918,7.27
"13459",134580,3.451,-5.842,7.271
"13460",134590,3.451,-5.842,7.346
"13461",134600,3.451,-5.842,7.271
"13462",134610,3.451,-5.842,7.196
"13463",134620,3.376,-5.842,7.196
"13464",134630,3.451,-5.842,7.196
"13465",134640,3.451,-5.918,7.27
"13466",134650,3.526,-5.918,7.27
"13467",134660,3.526,-5.918,7.195
"13468",134670,3.526,-5.918,7.195
"13469",134680,3.526,-5.918,7.27
"13470",134690,3.451,-5.918,7.27
"13471",134700,3.302,-5.842,7.272
"13472",134710,3.078,-5.69,7.275
"13473",134720,3.153,-5.766,7.349
"13474",134730,3.302,-5.842,7.347
"13475",134740,3.451,-5.842,7.271
"13476",134750,3.526,-5.918,7.195
"13477",134760,3.525,-5.842,7.12
"13478",134770,3.525,-5.842,7.195
"13479",134780,3.451,-5.842,7.196
"13480",134790,3.302,-5.842,7.197
"13481",134800,3.228,-5.918,7.197
"13482",134810,3.228,-5.918,7.197
"13483",134820,3.302,-5.918,7.196
"13484",134830,3.451,-5.918,7.195
"13485",134840,3.526,-5.918,7.195
"13486",134850,3.6,-5.918,7.119
"13487",134860,3.675,-5.994,7.118
"13488",134870,3.749,-5.918,7.043
"13489",134880,3.823,-5.918,6.967
"13490",134890,3.823,-5.842,6.818
"13491",134900,3.6,-5.842,6.745
"13492",134910,3.376,-5.842,6.822
"13493",134920,3.079,-5.918,6.974
"13494",134930,2.931,-5.994,6.974
"13495",134940,3.004,-5.842,6.525
"13496",134950,3.152,-5.539,5.702
"13497",134960,3.448,-5.008,4.804
"13498",134970,3.966,-4.325,3.83
"13499",134980,4.559,-3.87,3.154
"13500",134990,4.782,-3.794,3.827
"13501",135000,4.561,-4.173,5.849
"13502",135010,3.445,-4.401,7.131
"13503",135020,1.134,-3.111,6.335
"13504",135030,-0.657,-1.897,4.934
"13505",135040,-0.061,-2.125,3.879
"13506",135050,2.108,-4.856,4.591
"13507",135060,3.759,-8.573,7.849
"13508",135070,5.328,-10.242,9.248
"13509",135080,6.233,-13.428,13.939
"13510",135090,5.641,-14.262,18.21
"13511",135100,5.104,-9.938,15.621
"13512",135110,6.345,-3.946,9.582
"13513",135120,7.231,-1.973,6.441
"13514",135130,6.419,-3.718,5.912
"13515",135140,4.865,-5.994,6.808
"13516",135150,2.71,-6.752,7.795
"13517",135160,0.775,-6.676,8.486
"13518",135170,0.553,-6.904,9.536
"13519",135180,1.974,-8.876,10.934
"13520",135190,3.695,-11.152,11.054
"13521",135200,4.96,-11.38,9.918
"13522",135210,6.37,-10.394,8.414
"13523",135220,7.107,-8.345,7.223
"13524",135230,7.174,-6.449,6.411
"13525",135240,6.498,-5.008,6.052
"13526",135250,5.156,-4.097,6.069
"13527",135260,3.516,-3.415,6.088
"13528",135270,2.325,-3.415,6.173
"13529",135280,2.405,-4.704,6.463
"13530",135290,2.78,-5.539,6.304
"13531",135300,2.632,-5.69,5.78
"13532",135310,1.962,-5.69,5.261
"13533",135320,1.366,-5.463,5.118
"13534",135330,1.515,-5.539,5.191
"13535",135340,2.484,-5.994,5.18
"13536",135350,3.453,-6.525,5.168
"13537",135360,3.678,-6.752,5.464
"13538",135370,3.08,-6.221,5.623
"13539",135380,2.854,-5.463,5.105
"13540",135390,3.448,-5.083,5.178
"13541",135400,3.894,-5.008,5.399
"13542",135410,3.521,-4.78,5.779
"13543",135420,3,-4.704,6.008
"13544",135430,2.778,-4.932,5.934
"13545",135440,2.555,-5.083,5.935
"13546",135450,2.259,-5.387,6.01
"13547",135460,2.037,-5.842,6.084
"13548",135470,2.114,-6.449,6.154
"13549",135480,2.488,-7.132,6.296
"13550",135490,2.788,-7.738,6.514
"13551",135500,2.937,-7.738,6.812
"13552",135510,2.861,-7.207,6.892
"13553",135520,2.709,-6.525,6.448
"13554",135530,2.783,-6.449,6.073
"13555",135540,2.861,-7.207,6.592
"13556",135550,2.862,-7.435,7.19
"13557",135560,3.008,-6.828,7.043
"13558",135570,3.526,-5.918,6.37
"13559",135580,4.342,-5.463,5.767
"13560",135590,4.863,-5.463,5.463
"13561",135600,4.939,-5.766,5.685
"13562",135610,4.567,-5.918,6.062
"13563",135620,3.897,-5.69,6.294
"13564",135630,2.927,-5.083,6.231
"13565",135640,2.181,-4.628,6.016
"13566",135650,1.435,-4.021,5.502
"13567",135660,1.584,-4.021,5.126
"13568",135670,2.555,-5.008,5.111
"13569",135680,3.675,-5.994,5.17
"13570",135690,5.018,-7.056,6.05
"13571",135700,5.244,-7.814,8.066
"13572",135710,3.904,-7.511,8.979
"13573",135720,3.381,-7.132,8.911
"13574",135730,4.574,-7.587,9.048
"13575",135740,5.766,-7.966,9.11
"13576",135750,6.736,-8.649,9.397
"13577",135760,7.483,-9.407,9.61
"13578",135770,6.807,-7.966,8.577
"13579",135780,4.044,-5.311,7.794
"13580",135790,2.557,-5.614,8.479
"13581",135800,2.559,-6.07,8.7
"13582",135810,2.932,-6.373,8.395
"13583",135820,3.602,-6.373,8.165
"13584",135830,4.57,-6.601,8.005
"13585",135840,5.472,-8.876,8.582
"13586",135850,6.004,-11.759,9.232
"13587",135860,6.229,-12.214,9.077
"13588",135870,6.373,-11.076,8.484
"13589",135880,6.588,-8.952,7.523
"13590",135890,6.133,-6.752,6.343
"13591",135900,4.713,-5.159,5.541
