"","Time.Date","Acc.X","Acc.Y","Acc.Z"
"15481",154800,-2.922,6.675,6.585
"15482",154810,-2.997,6.675,6.511
"15483",154820,-3.071,6.599,6.586
"15484",154830,-3.071,6.599,6.586
"15485",154840,-3.071,6.599,6.586
"15486",154850,-3.071,6.599,6.586
"15487",154860,-2.996,6.599,6.51
"15488",154870,-2.848,6.751,6.435
"15489",154880,-2.7,6.826,6.434
"15490",154890,-2.7,6.902,6.36
"15491",154900,-2.849,6.902,6.436
"15492",154910,-2.923,6.978,6.362
"15493",154920,-2.849,6.978,6.362
"15494",154930,-2.775,6.978,6.286
"15495",154940,-2.849,6.902,6.286
"15496",154950,-2.923,6.902,6.287
"15497",154960,-3.072,6.826,6.438
"15498",154970,-3.072,6.902,6.513
"15499",154980,-2.998,6.978,6.588
"15500",154990,-3.073,7.13,6.664
"15501",155000,-3.222,7.282,6.667
"15502",155010,-3.148,7.433,6.592
"15503",155020,-2.925,7.509,6.441
"15504",155030,-2.478,7.282,5.911
"15505",155040,-2.178,6.751,5.53
"15506",155050,-2.177,6.371,5.528
"15507",155060,-2.548,6.144,5.829
"15508",155070,-3.217,5.84,6.432
"15509",155080,-3.885,5.385,7.109
"15510",155090,-3.81,5.233,7.482
"15511",155100,-3.141,5.461,7.328
"15512",155110,-2.25,5.916,6.574
"15513",155120,-1.507,6.371,5.747
"15514",155130,-1.359,6.599,5.298
"15515",155140,-1.656,6.447,5.299
"15516",155150,-2.176,6.068,5.676
"15517",155160,-2.769,5.613,6.127
"15518",155170,-3.066,5.461,6.503
"15519",155180,-3.066,5.461,6.428
"15520",155190,-3.067,5.537,5.829
"15521",155200,-3.44,5.992,5.835
"15522",155210,-3.738,5.992,6.213
"15523",155220,-3.513,5.613,6.133
"15524",155230,-3.14,5.233,6.053
"15525",155240,-2.99,5.006,5.825
"15526",155250,-3.287,4.778,5.526
"15527",155260,-3.287,4.702,5.676
"15528",155270,-2.542,4.475,5.818
"15529",155280,-2.02,4.171,6.186
"15530",155290,-2.245,4.627,6.191
"15531",155300,-2.696,5.84,5.753
"15532",155310,-3.37,7.13,6.367
"15533",155320,-3.595,7.585,6.447
"15534",155330,-3.448,7.964,5.849
"15535",155340,-4.342,8.116,6.307
"15536",155350,-4.711,7.509,6.756
"15537",155360,-3.962,6.144,7.115
"15538",155370,-3.66,5.006,7.629
"15539",155380,-3.881,4.551,8.077
"15540",155390,-4.329,4.93,8.983
"15541",155400,-4.557,6.144,9.967
"15542",155410,-4.935,7.661,10.88
"15543",155420,-5.759,9.102,11.796
"15544",155430,-6.431,9.633,11.58
"15545",155440,-6.126,7.813,8.343
"15546",155450,-6.269,6.295,7.36
"15547",155460,-5.002,5.689,7.345
"15548",155470,-4.487,7.13,8.624
"15549",155480,-5.47,11.378,13.083
"15550",155490,-5.702,13.502,14.748
"15551",155500,-6.074,13.502,13.851
"15552",155510,-6.737,11.833,10.923
"15553",155520,-7.401,10.392,8.521
"15554",155530,-7.842,8.875,6.941
"15555",155540,-6.939,6.295,4.818
"15556",155550,-5.295,4.627,3.144
"15557",155560,-3.579,3.413,1.923
"15558",155570,-1.34,1.592,0.917
"15559",155580,0.3,0.682,0.448
"15560",155590,0.671,1.061,0.522
"15561",155600,-0.304,3.034,2.492
"15562",155610,-0.757,4.854,4.007
"15563",155620,-0.462,5.385,4.682
"15564",155630,-0.238,5.233,5.354
"15565",155640,-0.534,4.854,4.829
"15566",155650,-1.5,4.551,4.685
"15567",155660,-2.171,4.854,4.918
"15568",155670,-1.726,5.158,5.366
"15569",155680,-0.536,5.233,5.956
"15570",155690,0.207,5.613,5.727
"15571",155700,0.057,5.992,5.357
"15572",155710,-0.689,6.447,5.516
"15573",155720,-1.658,6.751,5.976
"15574",155730,-2.476,6.675,6.282
"15575",155740,-3.221,6.978,6.29
"15576",155750,-3.522,7.888,5.999
"15577",155760,-3.375,8.344,5.252
"15578",155770,-3.223,7.585,4.496
"15579",155780,-3.74,6.523,4.343
"15580",155790,-4.853,5.689,4.571
"15581",155800,-5.593,4.551,4.72
"15582",155810,-5.365,3.337,4.485
"15583",155820,-4.841,2.578,3.801
"15584",155830,-4.691,2.275,3.573
"15585",155840,-3.95,3.109,3.197
"15586",155850,-3.138,4.778,3.277
"15587",155860,-2.848,6.599,4.636
"15588",155870,-1.811,8.04,5.611
"15589",155880,-1.444,9.178,7.189
"15590",155890,-2.415,10.316,9.678
"15591",155900,-4.279,11.226,11.498
"15592",155910,-6.064,10.847,11.361
"15593",155920,-8.517,10.24,10.253
"15594",155930,-10.446,8.723,9.659
"15595",155940,-9.545,6.826,8.665
"15596",155950,-7.604,5.233,7.664
"15597",155960,-5.52,5.082,7.645
"15598",155970,-3.588,5.613,7.408
"15599",155980,-3.07,6.371,6.959
"15600",155990,-3.443,6.751,6.665
"15601",156000,-3.667,6.902,6.293
"15602",156010,-4.191,7.737,6.978
"15603",156020,-4.943,9.709,9.17
"15604",156030,-5.542,10.695,9.857
"15605",156040,-6.286,10.544,9.337
"15606",156050,-6.729,9.785,8.511
"15607",156060,-6.725,8.647,7.679
"15608",156070,-6.795,7.585,6.998
"15609",156080,-6.866,6.599,6.543
"15610",156090,-6.195,6.22,6.16
"15611",156100,-5.003,6.068,5.624
"15612",156110,-4.037,6.22,5.317
"15613",156120,-3.293,6.447,5.238
"15614",156130,-2.624,6.447,5.157
"15615",156140,-2.026,5.916,4.624
"15616",156150,-1.801,5.461,4.245
"15617",156160,-1.875,5.233,4.169
"15618",156170,-2.246,5.082,4.246
"15619",156180,-2.468,4.627,4.17
"15620",156190,-2.243,4.171,3.79
"15621",156200,-2.244,4.323,3.641
"15622",156210,-2.394,4.778,3.945
"15623",156220,-2.246,4.854,4.469
"15624",156230,-1.724,4.702,4.763
"15625",156240,-1.278,4.778,4.91
"15626",156250,-1.206,5.385,4.988
"15627",156260,-1.356,5.764,5.217
"15628",156270,-1.727,5.461,5.218
"15629",156280,-2.321,5.158,5.071
"15630",156290,-2.619,5.158,5.523
"15631",156300,-2.248,5.613,5.823
"15632",156310,-2.102,6.295,5.976
"15633",156320,-2.103,6.447,5.752
"15634",156330,-2.101,6.068,5.225
"15635",156340,-2.621,5.764,4.703
"15636",156350,-3.81,5.385,4.336
"15637",156360,-4.403,4.627,4.186
"15638",156370,-4.028,4.02,4.328
"15639",156380,-4.03,4.551,5.006
"15640",156390,-4.109,5.764,5.39
"15641",156400,-4.339,7.509,6.303
"15642",156410,-4.716,8.799,6.69
"15643",156420,-5.089,9.102,6.994
"15644",156430,-6.056,8.875,8.125
"15645",156440,-6.202,8.268,9.246
"15646",156450,-5.754,7.661,9.388
"15647",156460,-5.901,7.357,9.387
"15648",156470,-6.645,7.282,9.318
"15649",156480,-7.091,7.054,9.095
"15650",156490,-6.791,6.599,8.415
"15651",156500,-6.045,5.916,7.505
"15652",156510,-5.374,5.613,7.198
"15653",156520,-4.555,5.689,7.192
"15654",156530,-3.961,5.916,7.038
"15655",156540,-4.037,6.371,6.817
"15656",156550,-4.789,8.42,8.486
"15657",156560,-5.319,10.847,10.755
"15658",156570,-5.172,11.15,10.681
"15659",156580,-5.54,10.24,9.254
"15660",156590,-6.132,9.178,7.978
"15661",156600,-6.352,8.344,6.925
"15662",156610,-5.827,7.433,5.94
"15663",156620,-4.708,6.599,5.251
"15664",156630,-3.07,6.371,4.561
"15665",156640,-1.953,6.22,4.401
"15666",156650,-1.653,5.537,4.169
"15667",156660,-1.948,5.006,4.093
"15668",156670,-2.469,4.854,4.171
"15669",156680,-2.618,4.854,4.397
"15670",156690,-2.394,4.778,4.62
"15671",156700,-2.021,4.627,4.54
"15672",156710,-2.096,4.627,4.466
