"","Time.Date","Acc.X","Acc.Y","Acc.Z"
"4441",44400,0.128,-1.137,9.739
"4442",44410,0.128,-1.212,9.739
"4443",44420,0.054,-1.137,9.74
"4444",44430,-0.021,-0.986,9.817
"4445",44440,-0.021,-0.986,9.817
"4446",44450,-0.021,-1.062,9.817
"4447",44460,0.054,-1.137,9.74
"4448",44470,0.128,-1.212,9.664
"4449",44480,0.128,-1.212,9.664
"4450",44490,0.128,-1.212,9.739
"4451",44500,0.128,-1.212,9.813
"4452",44510,0.128,-1.212,9.813
"4453",44520,0.054,-1.212,9.814
"4454",44530,0.054,-1.137,9.815
"4455",44540,0.054,-1.137,9.815
"4456",44550,0.054,-1.212,9.888
"4457",44560,0.054,-1.212,9.814
"4458",44570,0.054,-1.212,9.814
"4459",44580,-0.021,-1.137,9.816
"4460",44590,-0.021,-1.137,9.816
"4461",44600,-0.021,-1.137,9.89
"4462",44610,-0.021,-1.212,9.89
"4463",44620,-0.021,-1.212,9.964
"4464",44630,-0.096,-1.212,9.891
"4465",44640,-0.096,-1.212,9.891
"4466",44650,-0.021,-1.212,9.89
"4467",44660,-0.021,-1.212,9.964
"4468",44670,-0.021,-1.137,9.965
"4469",44680,-0.021,-1.137,9.89
"4470",44690,-0.021,-1.137,9.965
"4471",44700,-0.021,-1.137,10.039
"4472",44710,-0.021,-1.137,10.039
"4473",44720,-0.096,-1.212,9.965
"4474",44730,-0.096,-1.288,9.815
"4475",44740,-0.096,-1.288,9.592
"4476",44750,-0.17,-1.212,9.52
"4477",44760,-0.096,-1.137,9.594
"4478",44770,-0.021,-1.062,9.593
"4479",44780,0.128,-1.062,9.666
"4480",44790,0.128,-1.062,9.74
"4481",44800,0.277,-1.062,9.812
"4482",44810,0.352,-1.062,9.737
"4483",44820,0.352,-1.062,9.663
"4484",44830,0.427,-1.212,9.586
"4485",44840,0.576,-1.363,9.433
"4486",44850,0.726,-1.438,9.281
"4487",44860,0.801,-1.438,9.206
"4488",44870,0.8,-1.363,9.281
"4489",44880,0.875,-1.363,9.429
"4490",44890,0.801,-1.438,9.503
"4491",44900,0.726,-1.514,9.429
"4492",44910,0.726,-1.514,9.429
"4493",44920,0.801,-1.589,9.353
"4494",44930,0.875,-1.514,9.353
"4495",44940,0.875,-1.438,9.354
"4496",44950,0.95,-1.438,9.129
"4497",44960,1.025,-1.514,8.83
"4498",44970,1.099,-1.514,8.457
"4499",44980,0.8,-1.288,7.793
"4500",44990,0.202,-0.761,6.84
"4501",45000,-0.321,-0.008,5.664
"4502",45010,-0.77,0.595,4.04
"4503",45020,-0.695,0.52,2.401
"4504",45030,0.724,-0.158,2.15
"4505",45040,3.561,-0.083,4.195
"4506",45050,6.174,0.67,6.101
"4507",45060,7.144,1.348,6.987
"4508",45070,6.547,0.896,7.735
"4509",45080,5.278,0.67,9.536
"4510",45090,1.845,-0.61,10.093
"4511",45100,-0.094,-2.417,12.706
"4512",45110,0.131,-3.471,16.115
"4513",45120,-2.182,-4.601,15.987
"4514",45130,-5.318,-4.978,16.549
"4515",45140,-5.845,-1.363,20.761
"4516",45150,-4.575,-1.514,20.369
"4517",45160,-2.705,-4.526,15.028
"4518",45170,-0.616,-3.396,10.619
"4519",45180,1.022,0.971,9.228
"4520",45190,1.318,2.929,9.17
"4521",45200,0.723,0.67,10.792
"4522",45210,1.026,-2.493,14.252
"4523",45220,1.849,-4.375,16.602
"4524",45230,2.372,-4.752,18.154
"4525",45240,2.594,-3.095,19.358
"4526",45250,1.772,-1.815,18.342
"4527",45260,0.428,-1.815,16.575
"4528",45270,-0.468,-2.191,14.425
"4529",45280,-0.991,-1.74,12.651
"4530",45290,-1.739,-1.062,10.511
"4531",45300,-2.188,0.444,8.672
"4532",45310,-2.115,1.724,7.271
"4533",45320,-1.742,1.8,5.108
"4534",45330,-1.518,1.499,3.018
"4535",45340,-2.114,0.896,1.755
"4536",45350,-2.785,-0.158,2.126
"4537",45360,-2.484,-1.815,3.965
"4538",45370,-0.839,-3.848,5.855
"4539",45380,0.879,-4.827,7.681
"4540",45390,2.447,-4.902,9.146
"4541",45400,3.268,-4.225,9.365
"4542",45410,3.267,-3.471,8.778
"4543",45420,2.669,-2.643,6.785
"4544",45430,2.295,-2.267,4.116
"4545",45440,2.07,-1.815,4.198
"4546",45450,1.771,-0.911,5.551
"4547",45460,1.396,0.369,6.909
"4548",45470,1.17,1.499,8.189
"4549",45480,1.096,1.273,8.709
"4550",45490,1.992,1.047,8.843
"4551",45500,2.59,0.218,8.305
"4552",45510,2.666,-0.158,7.704
"4553",45520,2.442,-0.309,6.515
"4554",45530,1.994,-0.535,5.701
"4555",45540,1.696,-1.212,4.879
"4556",45550,1.921,-1.965,5.017
"4557",45560,2.07,-1.664,6.878
"4558",45570,1.696,-1.212,8.079
"4559",45580,1.098,-0.685,8.763
"4560",45590,0.35,0.294,10.049
"4561",45600,-1.442,0.971,9.784
"4562",45610,-3.084,0.294,9.8
"4563",45620,-3.156,-1.815,11.267
"4564",45630,-1.661,-3.848,13.16
"4565",45640,0.057,-3.773,14.922
"4566",45650,1.845,-0.384,18.355
"4567",45660,4.756,0.143,19.138
"4568",45670,5.057,-1.589,19.19
"4569",45680,0.43,-3.697,13.429
"4570",45690,-2.857,-2.643,9.617
"4571",45700,-2.563,1.423,9.358
"4572",45710,-0.846,1.95,10.678
"4573",45720,1.173,-0.836,13.374
"4574",45730,2.67,-4.074,15.775
"4575",45740,3.045,-5.203,16.8
"4576",45750,2.52,-3.246,18.167
"4577",45760,1.92,-0.911,18.2
"4578",45770,1.472,-0.986,16.866
"4579",45780,1.025,-1.74,14.93
"4580",45790,0.278,-1.514,12.859
"4581",45800,-0.768,-0.911,10.201
"4582",45810,-1.366,-0.535,7.534
"4583",45820,-1.068,-0.008,6.568
"4584",45830,-0.471,0.068,5.37
"4585",45840,-0.322,0.369,4.18
"4586",45850,-0.994,0.896,3.451
"4587",45860,-1.666,0.746,3.161
"4588",45870,-1.292,-0.008,3.743
"4589",45880,-0.096,-1.288,4.755
"4590",45890,0.951,-2.643,5.693
"4591",45900,1.849,-3.773,6.711
"4592",45910,2.596,-4.149,7.366
"4593",45920,3.267,-3.697,7.808
"4594",45930,3.64,-2.944,7.959
"4595",45940,3.638,-1.89,7.821
"4596",45950,3.338,-0.836,7.316
"4597",45960,2.89,-0.083,6.883
"4598",45970,2.217,0.218,7.045
"4599",45980,1.919,-0.083,7.492
"4600",45990,1.696,-0.685,7.489
"4601",46000,1.472,-1.363,6.444
"4602",46010,1.174,-1.664,5.254
"4603",46020,1.1,-1.74,4.733
"4604",46030,1.473,-1.89,5.024
"4605",46040,1.622,-1.965,5.914
"4606",46050,1.472,-1.288,7.337
"4607",46060,1.248,-0.911,9.354
"4608",46070,0.725,-0.309,10.93
"4609",46080,-1.068,0.444,10.889
"4610",46090,-3.158,-0.008,9.351
"4611",46100,-3.157,-1.137,9.488
"4612",46110,-0.916,-1.815,11.608
"4613",46120,1.175,-2.342,13.284
"4614",46130,2.893,-2.718,14.447
"4615",46140,4.531,0.444,19.145
"4616",46150,3.562,-0.685,17.658
"4617",46160,1.176,-3.321,12.976
"4618",46170,-0.691,-2.718,9.809
"4619",46180,-0.545,0.143,10.358
"4620",46190,0.948,0.369,12.646
"4621",46200,2.295,-2.342,14.757
"4622",46210,2.82,-4.3,16.292
"4623",46220,2.744,-3.396,17.865
"4624",46230,2.369,-1.965,17.811
"4625",46240,1.921,-1.815,16.479
"4626",46250,1.324,-2.417,14.546
"4627",46260,0.578,-2.417,12.324
"4628",46270,-0.469,-1.062,10.865
"4629",46280,-1.367,0.218,9.179
"4630",46290,-1.143,0.52,8.137
"4631",46300,-0.471,0.294,7.158
"4632",46310,-0.098,0.444,5.368
"4633",46320,-0.397,0.971,3.741
"4634",46330,-1.219,1.348,2.64
"4635",46340,-1.292,0.595,2.857
"4636",46350,-0.395,-0.911,4.019
"4637",46360,0.877,-2.643,5.694
"4638",46370,2.222,-4.074,6.851
"4639",46380,3.417,-4.601,7.35
"4640",46390,4.089,-4.3,7.046
"4641",46400,4.312,-3.697,6.528
"4642",46410,4.386,-2.944,6.609
"4643",46420,4.385,-2.342,7.062
"4644",46430,3.937,-1.74,7.149
"4645",46440,2.965,-1.137,6.797
"4646",46450,1.994,-0.459,6.148
"4647",46460,1.172,0.218,5.72
