"","Time.Date","Acc.X","Acc.Y","Acc.Z"
"14581",145800,5.088,-5.994,5.757
"14582",145810,5.014,-5.994,5.758
"14583",145820,5.014,-6.07,5.832
"14584",145830,5.014,-6.07,5.907
"14585",145840,5.163,-6.07,5.981
"14586",145850,5.312,-6.07,5.98
"14587",145860,5.386,-6.07,5.979
"14588",145870,5.312,-5.994,5.98
"14589",145880,5.163,-5.918,5.982
"14590",145890,5.087,-5.69,5.984
"14591",145900,5.013,-5.766,5.834
"14592",145910,4.865,-5.918,5.76
"14593",145920,4.865,-5.994,5.834
"14594",145930,5.163,-6.07,5.831
"14595",145940,5.238,-6.07,5.905
"14596",145950,5.461,-6.07,5.829
"14597",145960,5.535,-6.07,5.828
"14598",145970,5.386,-6.07,5.829
"14599",145980,5.238,-6.07,5.756
"14600",145990,5.163,-6.07,5.681
"14601",146000,5.014,-6.07,5.608
"14602",146010,5.015,-6.145,5.607
"14603",146020,5.089,-6.145,5.681
"14604",146030,5.163,-6.145,5.756
"14605",146040,5.238,-6.145,5.83
"14606",146050,5.386,-6.07,5.904
"14607",146060,5.386,-5.994,5.98
"14608",146070,5.311,-5.918,5.981
"14609",146080,5.311,-5.918,5.981
"14610",146090,5.311,-5.918,5.906
"14611",146100,5.312,-5.994,5.83
"14612",146110,5.461,-6.07,5.829
"14613",146120,5.461,-6.145,5.828
"14614",146130,5.461,-6.145,5.828
"14615",146140,5.461,-6.221,5.902
"14616",146150,5.387,-6.221,5.978
"14617",146160,5.312,-6.145,5.979
"14618",146170,5.387,-6.145,5.979
"14619",146180,5.386,-6.07,5.904
"14620",146190,5.46,-5.994,5.829
"14621",146200,5.312,-5.994,5.83
"14622",146210,5.237,-5.918,5.831
"14623",146220,5.163,-5.918,5.832
"14624",146230,5.163,-5.918,5.757
"14625",146240,5.163,-5.918,5.757
"14626",146250,5.088,-5.918,5.683
"14627",146260,5.088,-5.994,5.682
"14628",146270,4.94,-5.994,5.684
"14629",146280,4.94,-5.994,5.609
"14630",146290,5.088,-5.994,5.607
"14631",146300,5.312,-5.994,5.606
"14632",146310,5.461,-6.07,5.604
"14633",146320,5.386,-6.07,5.604
"14634",146330,5.238,-6.07,5.606
"14635",146340,5.386,-6.07,5.455
"14636",146350,5.461,-6.07,5.379
"14637",146360,5.61,-6.145,5.377
"14638",146370,5.759,-6.221,5.45
"14639",146380,5.833,-6.221,5.525
"14640",146390,5.833,-6.221,5.675
"14641",146400,5.833,-6.145,5.6
"14642",146410,5.759,-6.221,5.375
"14643",146420,5.759,-6.221,5.45
"14644",146430,5.833,-6.07,5.751
"14645",146440,6.204,-5.842,6.049
"14646",146450,6.278,-5.842,6.123
"14647",146460,5.535,-6.07,5.978
"14648",146470,5.312,-6.07,5.83
"14649",146480,5.534,-5.842,5.68
"14650",146490,5.46,-5.842,5.605
"14651",146500,5.014,-5.918,5.384
"14652",146510,4.716,-5.994,5.161
"14653",146520,4.642,-5.994,4.937
"14654",146530,4.641,-5.69,4.564
"14655",146540,4.714,-5.463,4.34
"14656",146550,4.491,-5.311,4.343
"14657",146560,4.117,-5.008,4.348
"14658",146570,4.041,-4.628,3.977
"14659",146580,4.114,-4.249,3.604
"14660",146590,4.262,-3.87,3.456
"14661",146600,4.484,-3.566,3.456
"14662",146610,4.483,-3.415,3.607
"14663",146620,4.334,-3.415,3.758
"14664",146630,4.26,-3.415,3.909
"14665",146640,4.111,-3.415,4.135
"14666",146650,3.665,-3.415,4.363
"14667",146660,3.144,-3.566,4.516
"14668",146670,3.295,-4.021,5.036
"14669",146680,4.712,-4.78,5.919
"14670",146690,6.874,-5.918,6.867
"14671",146700,8.812,-6.904,7.368
"14672",146710,10.378,-7.587,7.501
"14673",146720,11.346,-7.89,7.49
"14674",146730,11.868,-8.042,7.56
"14675",146740,12.091,-8.042,7.933
"14676",146750,11.941,-7.663,8.611
"14677",146760,11.266,-6.373,8.176
"14678",146770,10.367,-4.856,6.62
"14679",146780,9.173,-4.021,6.486
"14680",146790,7.984,-4.325,8.442
"14681",146800,7.32,-5.69,10.911
"14682",146810,7.623,-7.132,11.198
"14683",146820,8.891,-7.89,9.534
"14684",146830,9.784,-8.042,8.252
"14685",146840,9.857,-7.738,7.279
"14686",146850,9.483,-7.207,6.761
"14687",146860,8.961,-6.828,6.468
"14688",146870,8.363,-6.145,5.954
"14689",146880,7.84,-5.463,5.288
"14690",146890,7.094,-5.008,4.773
"14691",146900,6.199,-4.552,4.484
"14692",146910,5.453,-4.097,4.343
"14693",146920,5.228,-3.718,3.973
"14694",146930,4.929,-3.339,3.529
"14695",146940,4.334,-3.187,3.16
"14696",146950,3.739,-3.263,2.79
"14697",146960,3.441,-3.339,2.642
"14698",146970,3.441,-3.415,2.791
"14699",146980,3.442,-3.49,3.091
"14700",146990,3.593,-4.021,3.685
"14701",147000,3.817,-4.249,4.356
"14702",147010,4.114,-4.249,4.653
"14703",147020,4.336,-3.946,4.729
"14704",147030,4.559,-3.794,5.027
"14705",147040,4.708,-3.946,5.4
"14706",147050,4.708,-3.946,5.475
"14707",147060,4.559,-3.794,5.252
"14708",147070,4.411,-3.946,5.177
"14709",147080,4.188,-4.021,5.254
"14710",147090,3.891,-4.325,5.329
"14711",147100,3.743,-4.552,5.254
"14712",147110,3.744,-4.628,5.328
"14713",147120,3.967,-4.628,5.551
"14714",147130,4.116,-4.552,5.7
"14715",147140,4.488,-4.628,5.622
"14716",147150,4.86,-4.552,5.245
"14717",147160,5.157,-4.401,4.793
"14718",147170,4.786,-4.628,4.121
"14719",147180,3.746,-5.235,3.376
"14720",147190,3.003,-5.614,2.705
"14721",147200,3.525,-5.766,2.25
"14722",147210,4.864,-5.614,2.165
"14723",147220,5.757,-5.69,2.082
"14724",147230,5.684,-6.145,2.454
"14725",147240,5.687,-6.752,3.499
"14726",147250,6.803,-6.904,4.838
"14727",147260,8.441,-6.98,6.097
"14728",147270,10.078,-7.132,7.281
"14729",147280,10.823,-7.359,8.098
"14730",147290,10.602,-7.814,8.246
"14731",147300,10.232,-8.345,8.396
"14732",147310,10.232,-8.497,8.769
"14733",147320,10.306,-8.345,9.219
"14734",147330,10.154,-7.511,8.627
"14735",147340,9.852,-6.297,6.839
"14736",147350,8.585,-5.766,6.329
"14737",147360,6.504,-6.373,8.216
"14738",147370,5.762,-7.132,9.715
"14739",147380,7.178,-7.511,8.951
"14740",147390,8.294,-7.587,7.293
"14741",147400,8.219,-7.511,6.095
"14742",147410,7.549,-7.359,5.652
"14743",147420,7.101,-6.98,5.809
"14744",147430,7.174,-6.449,6.111
"14745",147440,7.47,-6.07,5.887
"14746",147450,7.618,-5.842,5.437
"14747",147460,7.395,-5.842,5.065
"14748",147470,7.171,-5.842,4.842
"14749",147480,7.171,-5.842,4.842
"14750",147490,7.022,-5.766,4.694
"14751",147500,6.65,-5.614,4.398
"14752",147510,6.128,-5.463,4.254
"14753",147520,5.68,-5.159,4.259
"14754",147530,5.382,-4.932,4.338
"14755",147540,5.084,-4.78,4.342
"14756",147550,4.712,-4.78,4.195
"14757",147560,4.563,-4.856,4.046
"14758",147570,4.414,-4.856,4.047
"14759",147580,4.414,-4.78,3.973
"14760",147590,4.488,-4.628,3.898
"14761",147600,4.488,-4.552,3.974
"14762",147610,4.116,-4.628,4.126
"14763",147620,3.669,-4.628,4.355
"14764",147630,3.297,-4.628,4.583
"14765",147640,3.074,-4.552,4.81
"14766",147650,3.074,-4.628,5.034
"14767",147660,3.149,-4.628,5.258
"14768",147670,3.371,-4.552,5.407
"14769",147680,3.817,-4.401,5.329
"14770",147690,4.263,-4.173,4.952
"14771",147700,4.337,-4.021,4.728
"14772",147710,4.113,-4.021,4.58
"14773",147720,3.742,-4.097,4.658
"14774",147730,3.37,-4.097,4.586
"14775",147740,3.146,-4.021,4.588
"14776",147750,2.998,-4.097,4.589
"14777",147760,2.775,-4.325,4.514
"14778",147770,2.48,-4.856,4.363
"14779",147780,2.259,-5.539,4.285
"14780",147790,2.558,-5.918,4.28
"14781",147800,3.898,-5.994,4.194
"14782",147810,5.832,-5.842,4.179
"14783",147820,6.949,-6.07,3.868
"14784",147830,7.175,-6.828,3.186
"14785",147840,7.327,-7.663,3.105
"14786",147850,7.85,-8.118,3.397
"14787",147860,8.818,-8.345,3.987
"14788",147870,9.636,-8.194,4.88
"14789",147880,9.86,-8.345,5.327
"14790",147890,9.563,-8.649,6.076
"14791",147900,9.414,-8.497,7.203
"14792",147910,9.71,-8.118,7.952
"14793",147920,9.708,-7.663,8.929
"14794",147930,9.335,-7.359,9.534
"14795",147940,9.332,-6.676,8.639
"14796",147950,9.179,-5.614,6.999
"14797",147960,7.617,-5.614,7.537
"14798",147970,5.612,-6.676,9.795
"14799",147980,5.839,-7.587,10.461
"14800",147990,7.477,-7.814,9.247
"14801",148000,8.444,-7.814,7.665
"14802",148010,8.22,-7.738,6.543
"14803",148020,7.699,-7.663,6.174
"14804",148030,7.4,-7.359,6.478
"14805",148040,7.473,-6.904,6.705
"14806",148050,7.918,-6.449,6.255
"14807",148060,8.066,-6.297,5.655
"14808",148070,7.619,-6.221,5.135
"14809",148080,7.321,-5.994,4.764
"14810",148090,7.022,-5.766,4.544
"14811",148100,6.5,-5.539,4.325
"14812",148110,5.904,-5.235,4.107
"14813",148120,5.456,-4.78,3.964
"14814",148130,5.083,-4.477,3.819
"14815",148140,4.487,-4.325,3.676
"14816",148150,3.892,-4.401,3.605
"14817",148160,3.594,-4.477,3.682
"14818",148170,3.595,-4.552,3.756
"14819",148180,3.967,-4.552,3.678
"14820",148190,4.338,-4.477,3.751
"14821",148200,4.338,-4.477,4.05
"14822",148210,3.967,-4.552,4.428
"14823",148220,3.521,-4.78,4.805
"14824",148230,3.075,-4.932,5.107
"14825",148240,2.852,-5.008,5.333
"14826",148250,2.927,-5.008,5.407
"14827",148260,3.224,-4.932,5.331
"14828",148270,3.596,-4.78,5.254
"14829",148280,3.743,-4.552,5.404
"14830",148290,3.668,-4.325,5.406
"14831",148300,3.593,-4.173,5.108
"14832",148310,3.37,-4.097,4.885
"14833",148320,2.924,-4.173,4.739
"14834",148330,2.626,-4.173,4.666
"14835",148340,2.7,-4.173,4.591
"14836",148350,2.775,-4.249,4.515
"14837",148360,2.775,-4.325,4.364
"14838",148370,2.627,-4.552,4.064
"14839",148380,2.406,-5.008,3.688
"14840",148390,2.482,-5.539,3.534
"14841",148400,3.302,-5.918,3.75
"14842",148410,4.939,-5.918,4.185
"14843",148420,6.65,-5.842,4.621
"14844",148430,7.396,-6.297,4.462
"14845",148440,7.698,-7.283,4.078
"14846",148450,8.221,-7.966,4.219
"14847",148460,8.818,-8.421,4.586
"14848",148470,8.969,-8.876,5.256
"14849",148480,9.193,-9.028,5.927
"14850",148490,9.416,-9.18,6.449
"14851",148500,9.342,-9.18,7.199
"14852",148510,9.266,-8.876,7.726
"14853",148520,9.562,-8.345,8.177
"14854",148530,9.634,-7.663,8.555
"14855",148540,9.109,-6.752,8.191
"14856",148550,8.807,-5.539,6.853
"14857",148560,7.69,-5.235,6.865
"14858",148570,5.907,-6.07,8.672
"14859",148580,5.614,-7.207,9.866
"14860",148590,6.956,-7.814,9.251
"14861",148600,7.924,-8.042,8.267
"14862",148610,7.998,-8.042,7.293
"14863",148620,7.626,-7.966,6.697
"14864",148630,7.551,-7.814,6.623
"14865",148640,7.624,-7.511,6.55
"14866",148650,7.846,-7.207,5.951
"14867",148660,7.846,-7.056,5.277
"14868",148670,7.473,-6.828,4.758
"14869",148680,7.174,-6.525,4.313
"14870",148690,6.8,-6.145,4.093
"14871",148700,6.278,-5.69,4.026
"14872",148710,5.755,-5.235,3.809
"14873",148720,5.53,-4.78,3.514
"14874",148730,5.157,-4.401,3.445
"14875",148740,4.486,-4.249,3.301
"14876",148750,3.966,-4.249,3.456
"14877",148760,3.594,-4.249,3.684
"14878",148770,3.37,-4.173,3.761
"14879",148780,3.296,-4.173,3.986
"14880",148790,3.147,-4.325,4.361
"14881",148800,2.924,-4.401,4.887
"14882",148810,2.702,-4.552,5.263
"14883",148820,2.479,-4.78,5.563
"14884",148830,2.554,-4.856,5.711
"14885",148840,2.926,-4.856,5.558
"14886",148850,3.447,-4.932,5.404
"14887",148860,3.894,-4.932,5.475
"14888",148870,4.117,-5.008,5.622
"14889",148880,4.118,-5.083,5.772
"14890",148890,4.043,-5.159,5.847
"14891",148900,4.044,-5.235,5.846
"14892",148910,4.267,-5.235,5.619
"14893",148920,4.787,-5.008,5.092
"14894",148930,5.307,-4.856,4.564
"14895",148940,5.233,-4.78,4.341
"14896",148950,4.712,-4.856,4.12
"14897",148960,4.266,-5.008,3.973
"14898",148970,3.895,-5.311,3.899
"14899",148980,3.598,-5.539,3.825
"14900",148990,3.526,-5.918,3.673
"14901",149000,3.676,-6.221,3.595
"14902",149010,4.122,-6.221,3.591
"14903",149020,4.642,-5.994,3.888
"14904",149030,4.938,-5.539,4.488
"14905",149040,4.787,-5.083,4.717
"14906",149050,4.638,-4.932,4.644
"14907",149060,4.862,-5.083,4.791
