"","Time.Date","Acc.X","Acc.Y","Acc.Z"
"13176",131750,-0.908,5.233,2.137
"13177",131760,-2.322,5.385,2.675
"13178",131770,-4.555,5.537,4.043
"13179",131780,-6.117,5.537,5.405
"13180",131790,-6.266,5.385,6.08
"13181",131800,-5.671,5.537,6.226
"13182",131810,-5.004,6.144,5.925
"13183",131820,-4.113,6.826,5.247
"13184",131830,-3.519,6.978,5.168
"13185",131840,-4.187,6.599,5.996
"13186",131850,-5.004,6.144,6.674
"13187",131860,-4.853,5.689,6.669
"13188",131870,-4.703,5.233,5.841
"13189",131880,-3.96,5.537,3.889
"13190",131890,-1.8,5.006,2.143
"13191",131900,-0.979,4.323,1.832
"13192",131910,-1.569,2.958,2.577
"13193",131920,-1.862,1.971,3.022
"13194",131930,-1.194,2.275,3.618
"13195",131940,-1.424,4.096,4.082
"13196",131950,-4.039,6.751,4.347
"13197",131960,-7.401,10.392,4.175
"13198",131970,-9.791,12.592,4.06
"13199",131980,-11.582,13.957,3.635
"13200",131990,-13.001,15.399,4.031
"13201",132000,-13.005,16.385,5.087
"13202",132010,-11.439,15.55,5.443
"13203",132020,-9.268,12.212,4.803
"13204",132030,-6.435,10.771,6.268
"13205",132040,-5.619,11.302,10.011
"13206",132050,-8.221,10.771,12.502
"13207",132060,-10.672,9.557,13.114
"13208",132070,-11.636,8.799,12.367
"13209",132080,-12.009,9.026,10.499
"13210",132090,-11.488,8.875,8.17
"13211",132100,-9.998,8.42,5.982
"13212",132110,-8.059,7.433,3.636
"13213",132120,-6.269,6.144,1.439
"13214",132130,-4.552,4.854,-0.682
"13215",132140,-2.54,3.944,-1.904
"13216",132150,-1.348,3.716,-0.792
"13217",132160,-0.903,4.02,1.155
"13218",132170,-0.531,3.944,2.275
"13219",132180,-0.381,3.64,2.197
"13220",132190,-1.27,2.73,1.374
"13221",132200,-2.83,2.047,1.383
"13222",132210,-3.503,3.034,2.819
"13223",132220,-3.061,4.096,4.695
"13224",132230,-1.649,4.551,5.436
"13225",132240,-0.46,5.006,5.504
"13226",132250,0.208,5.309,5.875
"13227",132260,-0.238,5.158,6.852
"13228",132270,-1.649,4.627,7.984
"13229",132280,-2.913,4.247,8.667
"13230",132290,-3.658,4.399,8.524
"13231",132300,-4.255,5.006,8.009
"13232",132310,-4.778,5.461,7.192
"13233",132320,-5.15,5.461,5.472
"13234",132330,-5.149,5.233,3.672
"13235",132340,-4.553,5.158,2.467
"13236",132350,-4.478,4.93,1.716
"13237",132360,-4.998,4.778,1.494
"13238",132370,-6.041,5.006,1.804
"13239",132380,-6.713,5.689,2.264
"13240",132390,-5.077,5.992,2.028
"13241",132400,-2.098,5.082,1.097
"13242",132410,-0.683,4.854,1.084
"13243",132420,-1.88,6.599,2.979
"13244",132430,-5.239,9.178,5.947
"13245",132440,-9.116,11.15,7.342
"13246",132450,-10.753,11.15,6.606
"13247",132460,-10.305,10.847,5.027
"13248",132470,-10.158,11.226,4.579
"13249",132480,-10.831,12.137,5.565
"13250",132490,-11.203,12.137,6.767
"13251",132500,-9.937,11.985,7.279
"13252",132510,-7.259,12.061,7.557
"13253",132520,-6.439,11.833,8.748
"13254",132530,-6.588,11.757,9.723
"13255",132540,-6.439,11.606,9.57
"13256",132550,-6.511,11.226,8.894
"13257",132560,-6.807,10.619,7.619
"13258",132570,-7.322,9.178,6.264
"13259",132580,-7.757,6.068,3.699
"13260",132590,-8.191,2.958,1.134
"13261",132600,-5.966,4.854,2.552
"13262",132610,-3.804,3.716,1.777
"13263",132620,-2.314,3.261,1.686
"13264",132630,-1.796,4.02,1.987
"13265",132640,-1.498,4.02,2.284
"13266",132650,-1.348,3.64,2.355
"13267",132660,-1.197,3.185,2.8
"13268",132670,-0.9,3.261,3.548
"13269",132680,-0.68,4.02,4.001
"13270",132690,-0.906,4.854,4.008
"13271",132700,-1.205,5.233,3.564
"13272",132710,-1.874,5.082,3.343
"13273",132720,-3.139,5.006,3.803
"13274",132730,-4.18,4.778,4.634
"13275",132740,-4.923,4.399,5.612
"13276",132750,-5.518,4.551,6.068
"13277",132760,-5.669,4.93,5.997
"13278",132770,-5.075,5.309,5.844
"13279",132780,-4.256,5.233,5.912
"13280",132790,-3.584,4.627,5.827
"13281",132800,-3.507,3.868,5.222
"13282",132810,-3.728,3.337,4.021
"13283",132820,-3.653,3.261,2.971
"13284",132830,-3.356,3.413,2.37
"13285",132840,-2.91,3.565,1.993
"13286",132850,-2.018,3.792,1.388
"13287",132860,-2.171,4.93,0.947
"13288",132870,-5.082,7.206,1.362
"13289",132880,-7.846,10.088,2.304
"13290",132890,-9.193,11.833,3.75
"13291",132900,-9.122,12.895,5.256
"13292",132910,-9.349,13.73,6.237
"13293",132920,-9.575,14.564,7.294
"13294",132930,-8.832,14.943,8.339
"13295",132940,-8.751,13.199,8.327
"13296",132950,-8.82,11.606,7.642
"13297",132960,-5.994,12.137,7.922
"13298",132970,-6.442,12.44,8.452
"13299",132980,-8.749,12.516,8.622
"13300",132990,-9.638,11.53,7.948
"13301",133000,-9.93,10.013,7.341
"13302",133010,-9.479,8.875,7.03
"13303",133020,-8.211,8.04,6.189
"13304",133030,-7.241,7.433,5.053
"13305",133040,-6.792,6.826,3.621
"13306",133050,-4.929,6.144,2.627
"13307",133060,-2.024,5.385,2.448
"13308",133070,-0.534,4.93,2.657
"13309",133080,-0.311,5.006,3.105
"13310",133090,-0.088,5.006,2.953
"13311",133100,-0.236,4.854,2.279
"13312",133110,-1.202,4.399,1.61
"13313",133120,-1.796,3.944,1.537
"13314",133130,-1.944,3.792,2.061
"13315",133140,-2.019,4.02,2.813
"13316",133150,-2.167,3.868,3.712
"13317",133160,-2.465,3.868,4.389
"13318",133170,-2.987,4.247,4.471
"13319",133180,-3.435,4.475,4.401
"13320",133190,-3.956,4.475,4.331
"13321",133200,-4.774,4.551,4.788
"13322",133210,-5.295,4.551,5.616
"13323",133220,-5.297,5.006,5.994
"13324",133230,-5,5.233,5.319
"13325",133240,-4.629,5.385,4.792
"13326",133250,-4.555,5.537,4.568
"13327",133260,-4.704,5.613,4.869
"13328",133270,-4.555,5.689,5.168
"13329",133280,-4.257,5.385,5.688
"13330",133290,-3.957,4.854,6.431
"13331",133300,-3.211,4.323,5.747
"13332",133310,-1.794,3.565,3.257
"13333",133320,-0.602,3.109,0.922
"13334",133330,-0.306,3.64,0.173
"13335",133340,-0.683,4.854,1.459
"13336",133350,-2.771,6.068,3.582
"13337",133360,-6.123,6.902,4.216
"13338",133370,-8.584,8.268,3.571
"13339",133380,-10.303,10.468,3.151
"13340",133390,-12.399,13.578,3.789
"13341",133400,-13.078,16.005,5.535
"13342",133410,-11.369,16.612,7.473
"13343",133420,-10.468,14.564,8.201
"13344",133430,-8.6,12.516,8.096
"13345",133440,-4.283,12.212,8.807
"13346",133450,-3.909,11.681,10.224
"13347",133460,-6.956,10.695,11.667
"13348",133470,-9.184,9.557,11.603
"13349",133480,-10.076,9.254,10.259
"13350",133490,-10.075,9.026,8.684
"13351",133500,-9.107,8.951,7.327
"13352",133510,-7.99,8.723,6.042
"13353",133520,-7.616,8.192,4.911
"13354",133530,-7.241,7.509,3.405
"13355",133540,-5.6,6.447,1.96
"13356",133550,-3.883,5.006,0.737
"13357",133560,-3.061,4.096,0.2
"13358",133570,-2.466,4.171,0.12
"13359",133580,-1.129,4.702,0.038
"13360",133590,-0.087,4.778,0.854
"13361",133600,-0.31,4.627,2.428
"13362",133610,-0.384,4.627,3.628
"13363",133620,-0.382,4.096,3.924
"13364",133630,-0.455,3.565,4.22
"13365",133640,-0.679,3.716,4.823
"13366",133650,-1.053,4.247,5.204
"13367",133660,-1.65,4.702,5.512
"13368",133670,-2.691,4.627,6.12
"13369",133680,-3.732,4.475,6.802
"13370",133690,-3.956,4.627,6.805
"13371",133700,-3.957,4.93,6.132
"13372",133710,-3.958,5.006,5.234
"13373",133720,-3.808,4.854,4.482
"13374",133730,-3.807,4.551,4.255
"13375",133740,-4.102,3.944,4.029
"13376",133750,-5.068,3.413,3.733
"13377",133760,-5.96,3.337,3.141
"13378",133770,-5.663,3.337,2.239
"13379",133780,-4.547,3.489,1.632
"13380",133790,-3.73,3.868,1.927
"13381",133800,-3.804,3.868,2.527
"13382",133810,-3.507,3.944,2.225
"13383",133820,-2.469,4.93,1.999
"13384",133830,-2.253,6.826,2.609
"13385",133840,-3.082,9.633,3.759
"13386",133850,-3.316,12.212,5.128
"13387",133860,-4.88,12.743,6.493
"13388",133870,-8.826,13.274,7.204
"13389",133880,-12.401,14.185,6.94
"13390",133890,-13.373,15.399,6.357
"13391",133900,-12.48,15.247,6.124
"13392",133910,-11.876,13.047,6.179
"13393",133920,-9.193,11.909,6.823
"13394",133930,-5.769,11.681,8.217
"13395",133940,-6.139,11.075,9.939
"13396",133950,-7.476,10.544,11.52
"13397",133960,-7.771,9.861,11.893
"13398",133970,-7.844,9.406,11.216
"13399",133980,-8.141,9.254,9.943
"13400",133990,-8.216,9.482,7.473
"13401",134000,-7.62,9.254,4.544
"13402",134010,-7.022,8.495,2.061
"13403",134020,-6.423,7.509,0.551
"13404",134030,-5.302,6.22,-0.067
"13405",134040,-4.106,4.854,-0.161
"13406",134050,-2.465,3.944,0.119
"13407",134060,-0.379,3.337,0.547
"13408",134070,0.96,3.261,1.134
"13409",134080,1.184,3.109,1.806
"13410",134090,0.738,3.109,2.709
"13411",134100,-0.379,3.261,3.693
"13412",134110,-1.272,3.337,4.376
"13413",134120,-1.72,3.565,4.531
"13414",134130,-2.019,4.096,4.387
"13415",134140,-2.096,4.627,4.241
"13416",134150,-2.171,4.93,4.094
"13417",134160,-2.172,5.158,4.171
"13418",134170,-2.322,5.385,4.623
"13419",134180,-3.066,5.309,5.678
"13420",134190,-4.255,5.082,6.66
"13421",134200,-4.775,4.854,6.813
"13422",134210,-4.329,4.778,5.984
"13423",134220,-3.508,4.247,4.475
"13424",134230,-2.835,3.413,3.19
"13425",134240,-3.132,3.109,1.992
"13426",134250,-4.249,3.337,0.879
"13427",134260,-4.919,3.489,0.661
"13428",134270,-4.846,3.868,1.337
"13429",134280,-3.507,4.02,2.076
"13430",134290,-2.766,4.854,2.675
"13431",134300,-3.742,6.902,4.271
"13432",134310,-5.317,10.164,5.955
"13433",134320,-5.551,12.971,6.65
"13434",134330,-5.926,13.805,7.034
"13435",134340,-7.637,13.578,7.046
"13436",134350,-9.944,13.654,6.766
"13437",134360,-11.507,13.881,7.006
"13438",134370,-12.101,13.578,7.908
"13439",134380,-11.945,11.606,8.043
"13440",134390,-9.265,11.378,8.169
"13441",134400,-7.108,11.454,8.751
"13442",134410,-8.521,11.302,9.511
"13443",134420,-9.635,10.847,9.817
"13444",134430,-9.111,10.088,9.433
"13445",134440,-8.29,9.33,9.121
"13446",134450,-6.949,8.799,7.757
"13447",134460,-5.83,8.192,6.02
"13448",134470,-5.902,7.509,4.518
"13449",134480,-6.346,6.902,3.243
"13450",134490,-6.12,6.295,2.038
"13451",134500,-4.928,5.84,1.351
"13452",134510,-3.438,5.309,1.335
"13453",134520,-1.875,5.158,1.621
"13454",134530,-0.905,4.551,1.533
"13455",134540,-0.826,3.413,1.375
"13456",134550,-1.047,2.654,1.746
"13457",134560,-1.047,2.654,2.271
"13458",134570,-0.9,3.261,2.574
"13459",134580,-0.754,4.02,3.027
"13460",134590,-1.129,4.778,3.785
"13461",134600,-1.726,5.082,4.391
"13462",134610,-1.725,4.93,4.615
"13463",134620,-1.501,4.702,4.612
"13464",134630,-2.096,4.778,5.067
"13465",134640,-3.287,4.854,5.826
"13466",134650,-3.958,5.082,6.583
"13467",134660,-4.181,5.158,7.035
"13468",134670,-4.777,5.158,7.19
"13469",134680,-5.297,4.93,6.518
"13470",134690,-4.626,4.627,4.937
"13471",134700,-3.433,4.096,3.05
"13472",134710,-2.763,3.944,1.919
"13473",134720,-2.764,4.247,1.921
"13474",134730,-3.731,4.02,2.153
"13475",134740,-4.846,3.944,1.937
"13476",134750,-3.732,4.323,1.481
"13477",134760,-1.203,4.627,0.263
"13478",134770,-0.015,5.233,-0.268
"13479",134780,-0.689,6.295,1.618
"13480",134790,-3.672,8.04,5.027
"13481",134800,-7.326,10.316,7.321
"13482",134810,-10.235,12.137,8.032
"13483",134820,-10.908,12.971,6.92
"13484",134830,-10.687,13.35,5.647
"13485",134840,-11.135,13.73,6.028
"13486",134850,-11.507,13.957,7.756
"13487",134860,-11.801,12.971,8.576
"13488",134870,-10.531,11.681,8.556
"13489",134880,-6.069,12.288,8.973
"13490",134890,-5.252,12.743,9.868
"13491",134900,-7.039,13.047,10.859
"13492",134910,-8.449,11.985,10.939
"13493",134920,-9.336,10.544,10.187
"13494",134930,-9.928,9.482,9.435
"13495",134940,-9.701,8.571,7.629
"13496",134950,-8.656,7.661,4.991
"13497",134960,-7.61,6.675,2.803
"13498",134970,-6.416,5.84,1.513
"13499",134980,-5.146,4.551,1.269
"13500",134990,-4.323,3.185,1.028
"13501",135000,-3.354,2.882,0.718
"13502",135010,-1.793,3.337,0.109
"13503",135020,-0.307,3.792,-0.05
"13504",135030,0.437,3.792,0.468
"13505",135040,0.363,3.868,0.844
"13506",135050,-0.379,3.337,0.921
"13507",135060,-1.346,3.261,1.603
"13508",135070,-1.649,4.551,3.113
"13509",135080,-1.355,5.385,4.615
"13510",135090,-0.909,5.689,5.213
"13511",135100,-0.909,5.537,5.062
"13512",135110,-1.205,5.158,4.912
"13513",135120,-1.354,5.082,5.137
"13514",135130,-1.279,5.082,5.511
"13515",135140,-0.46,4.854,5.728
"13516",135150,-0.606,4.323,5.875
"13517",135160,-2.39,3.792,5.887
"13518",135170,-5.215,3.034,5.455
"13519",135180,-7,2.806,4.495
"13520",135190,-7.15,3.034,3.449
"13521",135200,-7.077,3.413,2.701
"13522",135210,-6.042,5.385,0.383
"13523",135220,-4.335,6.371,-0.374
"13524",135230,-2.852,7.661,0.072
"13525",135240,-3.078,8.42,2.402
"13526",135250,-3.975,9.633,5.19
"13527",135260,-5.248,11.53,7.837
"13528",135270,-6.221,13.047,8.829
"13529",135280,-7.263,13.274,9.064
"13530",135290,-9.123,13.047,9.003
"13531",135300,-11.205,12.819,8.719
"13532",135310,-12.097,12.364,8.274
"13533",135320,-12.015,10.544,7.362
"13534",135330,-9.187,10.316,6.962
"13535",135340,-5.546,11.757,7.091
"13536",135350,-6.666,12.819,8.007
"13537",135360,-8.973,12.895,8.701
"13538",135370,-9.341,11.757,8.472
"13539",135380,-9.338,10.923,7.867
"13540",135390,-9.184,9.709,6.808
"13541",135400,-8.285,8.116,5.741
"13542",135410,-7.015,6.675,4.971
"13543",135420,-5.82,5.689,4.13
"13544",135430,-4.181,5.158,3.513
"13545",135440,-2.691,4.627,2.973
"13546",135450,-2.17,4.551,2.218
"13547",135460,-1.725,5.006,1.618
"13548",135470,-1.056,5.006,1.463
"13549",135480,-1.053,4.399,1.908
"13550",135490,-1.571,3.64,2.657
"13551",135500,-1.643,3.034,3.028
"13552",135510,-1.122,2.958,2.798
"13553",135520,-0.677,3.337,2.647
"13554",135530,-1.202,4.475,2.734
"13555",135540,-2.547,5.764,2.754
"13556",135550,-2.845,5.84,2.907
"13557",135560,-2.099,5.385,3.422
"13558",135570,-2.172,5.006,4.17
"13559",135580,-2.617,4.778,4.921
"13560",135590,-2.617,4.778,5.296
"13561",135600,-2.394,4.854,5.369
"13562",135610,-2.768,5.233,5.225
"13563",135620,-3.588,5.689,5.16
"13564",135630,-4.778,5.385,5.093
"13565",135640,-6.04,4.627,5.024
"13566",135650,-6.782,4.096,4.801
"13567",135660,-6.708,4.323,4.053
"13568",135670,-5.668,4.702,2.848
"13569",135680,-4.551,4.551,2.313
"13570",135690,-4.029,4.247,2.831
"13571",135700,-3.434,4.399,3.127
"13572",135710,-2.544,5.158,2.675
"13573",135720,-1.506,6.068,1.998
"13574",135730,-0.766,7.13,2.524
"13575",135740,-1.663,8.04,4.336
"13576",135750,-4.125,9.861,6.692
"13577",135760,-7.181,11.075,8.299
"13578",135770,-9.788,11.909,8.477
"13579",135780,-11.43,13.123,7.3
"13580",135790,-12.104,14.185,6.713
"13581",135800,-12.18,14.64,6.642
"13582",135810,-12.176,13.578,6.485
"13583",135820,-10.165,13.123,6.69
"13584",135830,-6.742,13.199,6.961
"13585",135840,-6.591,12.592,8.08
"13586",135850,-8.077,11.909,9.586
"13587",135860,-8.221,10.695,10.029
"13588",135870,-8.142,9.633,9.721
"13589",135880,-7.917,9.178,8.742
"13590",135890,-6.724,8.495,6.779
"13591",135900,-5.606,7.964,4.743
"13592",135910,-5.528,7.13,2.938
"13593",135920,-5.823,6.447,1.662
"13594",135930,-5.225,5.613,1.202
"13595",135940,-4.326,4.171,1.035
"13596",135950,-3.506,3.716,0.95
"13597",135960,-2.242,3.868,1.165
"13598",135970,-1.2,3.868,0.932
"13599",135980,-0.752,3.489,0.701
"13600",135990,-0.825,3.034,0.998
"13601",136000,-0.897,2.578,1.295
"13602",136010,-0.677,3.185,1.447
"13603",136020,-0.008,3.413,2.267
"13604",136030,0.362,4.02,3.767
"13605",136040,-0.607,4.551,5.202
"13606",136050,-2.469,5.006,5.97
"13607",136060,-3.065,5.158,5.902
"13608",136070,-2.469,4.93,5.67
"13609",136080,-2.024,5.309,5.444
"13610",136090,-2.323,5.764,5.225
"13611",136100,-2.919,5.84,4.931
"13612",136110,-3.961,5.916,4.715
"13613",136120,-5.374,5.689,4.201
"13614",136130,-6.189,4.854,3.453
"13615",136140,-6.037,3.868,2.321
"13616",136150,-4.844,3.413,1.109
"13617",136160,-3.579,3.337,0.723
"13618",136170,-2.763,3.868,1.394
"13619",136180,-2.171,4.778,2.145
"13620",136190,-2.171,4.854,2.295
"13621",136200,-2.69,4.323,3.195
"13622",136210,-3.512,5.233,5.007
"13623",136220,-4.413,7.357,6.078
"13624",136230,-5.467,10.619,6.633
"13625",136240,-7.038,12.592,6.81
"13626",136250,-9.198,13.199,6.982
"13627",136260,-11.878,13.654,7.157
"13628",136270,-13.666,14.261,7.851
"13629",136280,-13.965,14.488,8.604
"13630",136290,-12.62,13.047,7.984
"13631",136300,-8.005,12.668,7.418
"13632",136310,-3.098,13.578,8.132
"13633",136320,-4.883,13.426,10.394
"13634",136330,-8.749,12.516,11.844
"13635",136340,-10.156,10.771,11.544
"13636",136350,-10.596,9.178,10.338
"13637",136360,-10.37,8.344,8.757
"13638",136370,-8.73,7.661,6.116
"13639",136380,-6.868,7.206,3.4
"13640",136390,-5.973,6.599,1.964
"13641",136400,-5.97,5.764,1.284
"13642",136410,-5.371,5.006,1.349
"13643",136420,-4.176,3.868,1.631
"13644",136430,-2.316,3.792,1.015
"13645",136440,-0.011,4.323,0.25
"13646",136450,1.849,4.399,-0.289
"13647",136460,1.999,4.096,0.157
