"","Time.Date","Acc.X","Acc.Y","Acc.Z"
"18145",181440,-3.144,6.22,0.964
"18146",181450,-3.367,6.295,1.416
"18147",181460,-3.069,6.22,1.638
"18148",181470,-2.623,6.144,2.158
"18149",181480,-2.918,5.689,2.982
"18150",181490,-3.438,5.385,3.733
"18151",181500,-3.811,5.689,4.338
"18152",181510,-3.739,6.144,4.64
"18153",181520,-3.293,6.371,4.713
"18154",181530,-2.623,6.144,4.631
"18155",181540,-2.322,5.461,4.549
"18156",181550,-2.467,4.475,4.393
"18157",181560,-2.61,2.806,3.784
"18158",181570,-2.604,1.365,2.65
"18159",181580,-2.23,0.758,1.668
"18160",181590,-2.083,1.289,1.521
"18161",181600,-3.871,1.744,3.038
"18162",181610,-6.555,3.261,4.644
"18163",181620,-5.969,5.689,5.255
"18164",181630,-7.243,7.888,9.777
"18165",181640,-8.956,8.268,11.817
"18166",181650,-10.529,10.999,10.275
"18167",181660,-11.135,13.957,10.15
"18168",181670,-11.442,16.385,11.593
"18169",181680,-11.136,14.033,11.724
"18170",181690,-8.653,6.978,10.232
"18171",181700,-6.858,4.627,8.178
"18172",181710,-7.981,6.371,7.899
"18173",181720,-8.809,8.875,8.598
"18174",181730,-8.965,10.695,9.51
"18175",181740,-8.744,11.302,9.738
"18176",181750,-8.224,11.454,8.985
"18177",181760,-8.222,11.075,8.533
"18178",181770,-8.068,9.709,9.122
"18179",181780,-8.139,8.799,8.666
"18180",181790,-7.913,8.116,7.536
"18181",181800,-6.642,6.371,7.064
"18182",181810,-4.849,4.627,6.213
"18183",181820,-3.057,3.109,4.539
"18184",181830,-2.013,2.503,3.102
"18185",181840,-1.564,1.744,2.943
"18186",181850,-1.636,1.137,3.764
"18187",181860,-2.008,1.137,4.292
"18188",181870,-2.31,2.351,3.553
"18189",181880,-2.239,3.185,2.285
"18190",181890,-2.389,3.565,1.389
"18191",181900,-1.723,4.323,0.714
"18192",181910,-1.28,5.233,0.342
"18193",181920,-1.207,5.613,0.719
"18194",181930,-0.981,5.082,1.238
"18195",181940,-1.054,4.702,1.536
"18196",181950,-1.426,4.551,1.912
"18197",181960,-2.171,4.702,2.369
"18198",181970,-3.287,4.854,2.979
"18199",181980,-3.81,5.309,3.211
"18200",181990,-3.515,6.068,3.364
"18201",182000,-3.07,6.523,3.963
"18202",182010,-2.846,6.295,4.559
"18203",182020,-2.843,5.461,4.628
"18204",182030,-3.658,4.627,4.254
"18205",182040,-4.547,3.489,3.58
"18206",182050,-4.244,2.199,3.044
"18207",182060,-3.868,1.137,3.258
"18208",182070,-4.539,1.365,3.565
"18209",182080,-4.77,3.413,4.181
"18210",182090,-4.04,7.13,7.047
"18211",182100,-5.906,8.495,12.317
"18212",182110,-8.439,9.406,13.019
"18213",182120,-11.501,12.288,10.966
"18214",182130,-11.659,14.564,10.758
"18215",182140,-10.84,14.488,11.875
"18216",182150,-8.813,9.937,11.003
"18217",182160,-5.97,5.916,8.629
"18218",182170,-5.003,5.84,7.346
"18219",182180,-6.798,8.42,7.978
"18220",182190,-8.592,10.392,9.131
"18221",182200,-9.19,11.15,9.59
"18222",182210,-9.116,11.15,9.29
"18223",182220,-8.445,10.847,8.683
"18224",182230,-7.92,9.785,8.671
"18225",182240,-7.541,8.04,8.431
"18226",182250,-7.611,6.978,7.151
"18227",182260,-6.79,6.144,6.164
"18228",182270,-5.075,5.461,5.771
"18229",182280,-3.363,5.082,4.855
"18230",182290,-2.321,5.158,3.797
"18231",182300,-2.022,4.702,3.942
"18232",182310,-2.39,3.716,4.313
"18233",182320,-3.056,2.806,4.537
"18234",182330,-3.278,2.427,4.236
"18235",182340,-3.131,2.882,3.264
"18236",182350,-2.984,3.261,2.216
"18237",182360,-3.433,3.944,1.7
"18238",182370,-3.957,4.778,1.785
"18239",182380,-3.81,5.461,2.013
"18240",182390,-3.515,6.144,2.54
"18241",182400,-3.143,6.068,3.286
"18242",182410,-2.472,5.689,3.428
"18243",182420,-1.803,5.764,2.973
"18244",182430,-1.43,5.689,2.52
"18245",182440,-1.579,5.613,2.37
"18246",182450,-1.802,5.689,2.673
"18247",182460,-2.025,5.461,3.347
"18248",182470,-2.321,5.006,4.021
"18249",182480,-2.693,5.006,3.949
"18250",182490,-3.216,5.613,3.808
"18251",182500,-4.037,6.295,3.969
"18252",182510,-3.962,6.144,4.192
"18253",182520,-3.141,5.385,4.18
"18254",182530,-2.393,4.627,4.019
"18255",182540,-1.793,3.337,3.631
"18256",182550,-1.939,2.427,3.251
"18257",182560,-2.234,1.971,2.951
"18258",182570,-3.87,1.668,3.861
"18259",182580,-6.554,2.882,5.241
"18260",182590,-6.56,4.475,5.177
"18261",182600,-6.052,7.737,6.768
"18262",182610,-7.992,9.178,10.766
"18263",182620,-9.484,10.316,11.086
"18264",182630,-11.055,12.288,9.914
"18265",182640,-10.985,13.578,10.221
"18266",182650,-10.537,13.199,11.039
"18267",182660,-9.038,10.392,10.708
"18268",182670,-6.122,6.599,9.833
"18269",182680,-4.778,5.537,8.916
"18270",182690,-5.75,6.751,8.408
"18271",182700,-8.516,10.164,8.379
"18272",182710,-10.16,11.757,8.703
"18273",182720,-9.937,11.909,8.703
"18274",182730,-9.192,11.606,8.47
"18275",182740,-8.517,10.24,8.53
"18276",182750,-7.914,8.268,7.612
"18277",182760,-7.537,6.978,5.876
"18278",182770,-6.418,6.22,4.888
"18279",182780,-4.924,4.702,5.689
"18280",182790,-3.73,3.944,6.124
"18281",182800,-2.688,3.792,5.215
"18282",182810,-2.614,3.944,4.541
"18283",182820,-2.686,3.337,4.462
"18284",182830,-3.056,2.806,4.462
"18285",182840,-3.502,2.73,4.09
"18286",182850,-3.579,3.337,3.046
"18287",182860,-3.135,3.944,2.147
"18288",182870,-2.391,3.944,1.317
"18289",182880,-2.392,4.247,1.019
"18290",182890,-3.064,4.93,1.329
"18291",182900,-3.289,5.309,2.008
"18292",182910,-3.366,5.916,2.687
"18293",182920,-3.144,6.22,3.137
"18294",182930,-2.624,6.523,3.434
"18295",182940,-2.102,6.295,3.578
"18296",182950,-2.175,5.764,3.95
"18297",182960,-2.696,5.764,4.404
"18298",182970,-3.514,5.84,4.936
"18299",182980,-4.184,5.84,5.241
"18300",182990,-4.184,5.84,5.091
"18301",183000,-3.813,6.144,4.866
"18302",183010,-3.442,6.371,4.789
"18303",183020,-3.365,5.84,4.71
"18304",183030,-3.656,4.096,4.476
"18305",183040,-3.575,2.351,3.639
"18306",183050,-2.603,1.137,2.573
"18307",183060,-2.082,1.137,1.67
"18308",183070,-2.384,2.123,1.829
"18309",183080,-3.947,2.199,4.315
"18310",183090,-5.585,2.427,6.503
"18311",183100,-6.559,4.171,6.748
"18312",183110,-5.826,7.206,6.838
"18313",183120,-5.835,9.557,9.252
"18314",183130,-7.473,9.785,10.541
"18315",183140,-9.936,11.681,9.825
"18316",183150,-11.057,13.047,10.069
"18317",183160,-11.577,12.743,11.794
"18318",183170,-10.895,9.557,11.542
"18319",183180,-8.052,5.613,9.543
"18320",183190,-6.263,4.627,8.472
"18321",183200,-6.417,5.992,8.108
"18322",183210,-8.662,9.406,8.45
"18323",183220,-9.862,11.833,8.702
"18324",183230,-9.789,12.061,8.777
"18325",183240,-8.969,11.681,8.693
"18326",183250,-8.295,10.695,8.831
"18327",183260,-7.619,9.102,8.664
"18328",183270,-7.54,7.888,7.906
"18329",183280,-7.313,6.751,6.622
"18330",183290,-6.338,4.778,6.001
"18331",183300,-5.068,3.64,5.159
"18332",183310,-3.579,3.413,3.721
"18333",183320,-2.91,3.565,2.817
"18334",183330,-2.461,2.806,3.258
"18335",183340,-2.457,1.896,4.076
"18336",183350,-2.829,1.896,4.004
"18337",183360,-2.683,2.503,2.883
"18338",183370,-2.164,2.958,1.983
"18339",183380,-2.241,3.716,1.614
"18340",183390,-3.362,4.854,1.556
"18341",183400,-3.07,6.447,1.564
"18342",183410,-2.328,7.054,1.862
"18343",183420,-2.252,6.447,2.682
"18344",183430,-2.25,5.916,2.903
"18345",183440,-2.174,5.537,2.675
"18346",183450,-2.471,5.309,2.526
"18347",183460,-2.919,5.764,2.832
"18348",183470,-3.144,6.22,3.437
"18349",183480,-3.218,6.144,4.186
"18350",183490,-2.92,5.992,4.332
"18351",183500,-2.698,6.295,4.408
"18352",183510,-2.921,6.371,4.635
"18353",183520,-2.621,5.613,4.702
"18354",183530,-1.947,4.702,4.241
"18355",183540,-1.869,3.716,3.634
"18356",183550,-2.012,2.275,3.176
